date,review,rating,title,lemmatized_review,top_emotion,emotion_score,sentiment_label,product_type,issue_type
2026-05-12,I love it so much,5,The best,I love it so much,Positive,0.9824053645133972,LABEL_2,General,General
2026-05-12,"Spotify is 100% my favorite music app. It’s amazing because not only does it have any music you can think of, but you can watch any podcast and sometimes even YouTube channels you want to! This app also has the AI DJ feature that takes all the music you are listening to at the moment and plays it. It also shows you new songs that you may like. And last but certainly not least, Spotify lets you follow artists on the app so that if any new information about these artists (new songs, concerts near you, new music videos, etc.) comes out, the app sends you a notification! This app is truly terrific and even better with the Premium Spotify subscription. Although it costs money, it is one of the best things I have ever invested in. This allows you to have unlimited skips, no advertisements, etc. One of the best decisions I have ever made is downloading Spotify and subscribing to Spotify Premium and you should do the same!",5,Phenomenal App,"spotify be 100 % my favorite music app . it ’ amazing because not only do it have any music you can think of , but you can watch any podcast and sometimes even youtube channel you want to ! this app also have the ai dj feature that take all the music you be listen to at the moment and play it . it also show you new song that you may like . and last but certainly not least , spotify let you follow artist on the app so that if any new information about these artist ( new song , concert near you , new music video , etc . ) come out , the app send you a notification ! this app be truly terrific and even well with the premium spotify subscription . although it cost money , it be one of the good thing I have ever invest in . this allow you to have unlimited skip , no advertisement , etc . one of the good decision I have ever make be download spotify and subscribe to spotify premium and you should do the same !",Positive,0.36802929639816284,LABEL_2,"Podcast, Music","Monetization, Technical"
2026-05-12,"Why’s it so slow?? Like unbearably slow and buggy. Also where is lossless for Amazon Echo devices?? What a lie that it was coming out in October 2025!! It only hit one of my devices, the rest only go up to “very high”. Also, bring back radio stations based on a playlist. Much better than mixed playlists. Seriously considering switching to Apple Music. Price increase after price increase for an app that is getting worse… make it make sense. FIX THIS!!!!!",1,Slowest app ever,"why ’s it so slow ? ? like unbearably slow and buggy . also where be lossless for amazon echo device ? ? what a lie that it be come out in october 2025 ! ! it only hit one of my device , the rest only go up to "" very high "" . also , bring back radio station base on a playlist . much well than mixed playlist . seriously consider switch to apple music . price increase after price increase for an app that be get bad … make it make sense . fix this ! ! ! ! !",Positive,0.529884934425354,LABEL_0,"Music, Playlist/Shuffle","Monetization, Technical, Recommendation"
2026-05-12,Its very good love the app but when I try to connect it to my tv it won't and it glitches and just won't connect,3,I like it but not so much,its very good love the app but when I try to connect it to my tv it will not and it glitche and just will not connect,Negative,0.8825129866600037,LABEL_2,General,General
2026-05-12,Without Spotify premium you ain’t Listening to anything you want to,1,Without premium,without spotify premium you ai n’t listen to anything you want to,Neutral,0.7322547435760498,LABEL_1,General,Monetization
2026-05-12,I have always enjoyed listening to music with me granddaughter in the car. I have really enjoyed experiencing new song every day.,5,Spotify,I have always enjoy listen to music with I granddaughter in the car . I have really enjoy experience new song every day .,Positive,0.9918571710586548,LABEL_2,Music,General
2026-05-12,It’s good but a lot of ads,5,Best ever,it ’ good but a lot of ad,Positive,0.7455381155014038,LABEL_1,General,Monetization
2026-05-12,I love Billie Eilish.,5,Billie Eilish,I love billie eilish .,Positive,0.9745006561279297,LABEL_2,General,General
2026-05-12,Love the music for any occasion,5,What a way to spend the day,love the music for any occasion,Positive,0.892781674861908,LABEL_2,Music,General
2026-05-12,"Loved Spotify for years, was my go to for my streaming music. But year after year the price just went up and up without getting anything new for my dollar. Rating is based solely on pricing.",2,Great but expensive,"love spotify for year , be my go to for my streaming music . but year after year the price just go up and up without get anything new for my dollar . rating be base solely on pricing .",Negative,0.7864201068878174,LABEL_2,Music,Monetization
2026-05-12,"I actually love the app! I especially love the addition of being able to chat with ur contacts and eating ur playlist, it’s like the old game snake! I love listening to music aswell! It’s amazing 💜😁😇😃",5,Spotify,"I actually love the app ! I especially love the addition of be able to chat with ur contact and eat ur playlist , it ’s like the old game snake ! I love listen to music aswell ! it ’ amazing 💜 😁 😇 😃",Positive,0.9529061317443848,LABEL_2,"Music, Playlist/Shuffle",Monetization
2026-05-12,You guys make how much money off consumers and you can’t fix an outage? My Spotify has not been working for a few days now and it’s honestly very irritating that you guys have still not found out what’s wrong. I pay for the Spotify premium and I should be getting what I pay for genuinely.,2,Deal with the outage,you guy make how much money off consumer and you can not fix an outage ? my spotify have not be work for a few day now and it ’ honestly very irritate that you guy have still not find out what ’ wrong . I pay for the spotify premium and I should be get what I pay for genuinely .,Negative,0.5692598819732666,LABEL_0,General,"Monetization, Technical, Design/UI"
2026-05-12,Such a good better when you have premium not adds,5,Review,such a good well when you have premium not add,Neutral,0.5738014578819275,LABEL_2,General,Monetization
2026-05-12,"Spotify, you do an amazing job at song recommendations and personalized tracks. Really great music!",5,Spotify with the bangers,"spotify , you do an amazing job at song recommendation and personalized track . really great music !",Positive,0.5568711757659912,LABEL_2,Music,Recommendation
2026-05-12,"For such a “big mainstream” app, this app is broken and dysfunctional way too much of the time, even on a brand new phone.",2,Poor performance and navigation,"for such a "" big mainstream "" app , this app be break and dysfunctional way too much of the time , even on a brand new phone .",Negative,0.6113979816436768,LABEL_0,General,General
2026-05-12,That kid whoever he is gone be a star,5,Kbopin,that kid whoever he be go be a star,Neutral,0.8709179162979126,LABEL_2,General,General
2026-05-12,Needs an update to fix the bugs.,2,Needs an update,need an update to fix the bug .,Neutral,0.520961582660675,LABEL_0,General,Technical
2026-05-12,"App likes to tell me I am offline when I have full bars, but great otherwise",4,Spotify review,"app like to tell I I be offline when I have full bar , but great otherwise",Neutral,0.739044189453125,LABEL_2,General,Technical
2026-05-12,But I don’t like how you can’t choose what you wanna listen to because for me it wants me to buy premium to choose what I want to listen to,5,The app is 10/10,but I do n’t like how you can not choose what you wanna listen to because for I it want I to buy premium to choose what I want to listen to,Negative,0.4935024678707123,LABEL_0,General,Monetization
2026-05-12,why am i paying $12 a month on an app that doesnt work? it loads for 30 minutes straight just to play one song. my wifi is strong. i cleared the app cache. i tried everything i could possibly do and it works fine on my phone on the same wifi. apparently this is a known bug? and you just choose to not fix it? why am i paying for this?,1,app is non functional on ipad,why be I pay $ 12 a month on an app that do not work ? it load for 30 minute straight just to play one song . my wifi be strong . I clear the app cache . I try everything I could possibly do and it work fine on my phone on the same wifi . apparently this be a know bug ? and you just choose to not fix it ? why be I pay for this ?,Positive,0.8550865650177002,LABEL_0,Music,"Monetization, Technical"
2026-05-12,I want to get rid of this one song but I won’t let me,2,Please read this,I want to get rid of this one song but I will not let I,Negative,0.7385756373405457,LABEL_0,Music,General
2026-05-12,I’ve had Spotify for over 5 years and to be honest it seems like it’s going in the wrong direction. I couldn’t find certain albums or the artist in general I couldn’t find any Gucci mane albums at all couldn’t even find sza (sos deluxe album) went on Apple it popped right up . Not liking that,2,Disappointed,I ’ve have spotify for over 5 year and to be honest it seem like it ’ go in the wrong direction . I could not find certain album or the artist in general I could not find any gucci mane album at all could n’t even find sza ( sos deluxe album ) go on apple it pop right up . not like that,Neutral,0.3464464545249939,LABEL_0,Music,General
2026-05-12,"I’ve had no issue before, but I’ve just updated and the search feature within, and outside of, playlists is completely broken. Searching popular artists and songs (the killers, the Isley brothers, dancing queen by abba) returns no searches. How?? Fix it asap.",1,Zero Stars If I Could,"I ’ve have no issue before , but I ’ve just update and the search feature within , and outside of , playlist be completely break . search popular artist and song ( the killer , the isley brother , dance queen by abba ) return no search . how ? ? fix it asap .",Positive,0.34978970885276794,LABEL_0,"Music, Playlist/Shuffle",Technical
2026-05-12,"I’ve been using Spotify for a while now and I loved it, but it’s been glitching for the last few months to the point that I want to stop using it and switch music apps. I gave it a while because sometimes I know apps get issues here and there and they need time to get them fixed but I’m getting tired of it. And it’s not on my end, it happens with whatever I use (headphones, car speaker, phone speaker, etc.) and I have service but also have the music downloaded to offline play, as well (the green circle with the down arrow). I’m also not the only one with the problem, it’s happening to at least three other people I can think of off the top of my head.",1,Glitchy,"I ’ve be use spotify for a while now and I love it , but it ’ be glitche for the last few month to the point that I want to stop use it and switch music app . I give it a while because sometimes I know app get issue here and there and they need time to get they fix but I ’m get tired of it . and it ’ not on my end , it happen with whatever I use ( headphone , car speaker , phone speaker , etc . ) and I have service but also have the music download to offline play , as well ( the green circle with the down arrow ) . I ’m also not the only one with the problem , it ’ happen to at least three other people I can think of off the top of my head .",Neutral,0.7625311017036438,LABEL_0,Music,"Monetization, Technical"
2026-05-12,"But when I go to the next song to play in a playlist. It just stops, and it’s annoying because I want to choose the next song after being done listening in the actual playlist with similar vibes. Please fix this problem immediately.",5,Okay!,"but when I go to the next song to play in a playlist . it just stop , and it ’ annoying because I want to choose the next song after be do listen in the actual playlist with similar vibe . please fix this problem immediately .",Neutral,0.5087994933128357,LABEL_0,"Music, Playlist/Shuffle",Technical
2026-05-12,nothing seems to load anymore,2,lately it’s been very buggy,nothing seem to load anymore,Negative,0.52091383934021,LABEL_0,General,"Monetization, Technical"
2026-05-12,"This app is amazing, they literally have everything, premium is 100% WORTH IT!!! Best music app ever, and I LOVED the “your party of the year” or whatever it is, it’s amazing!!! Appreciate they put effort into that!! Definitely recommend💗🎧🎵💚",4,absolutely incredible!!,"this app be amazing , they literally have everything , premium be 100 % worth it ! ! ! good music app ever , and I love the "" your party of the year "" or whatever it be , it ’ amazing ! ! ! appreciate they put effort into that ! ! definitely recommend 💗 🎧 🎵 💚",Positive,0.6068723201751709,LABEL_2,Music,"Monetization, Recommendation"
2026-05-12,It’s good but doesn’t let you pick a song after so long,4,Review,it ’ good but do not let you pick a song after so long,Neutral,0.4141245186328888,LABEL_1,Music,General
2026-05-12,Loving just listening and smiling and vibrating to my  favorite songs a 10000 out of 10000,5,Relaxing,love just listen and smile and vibrate to my   favorite song a 10000 out of 10000,Positive,0.980774998664856,LABEL_2,Music,General
2026-05-12,"The other day I got a notification when I went into the app to “update”.
Something I had never seen before. So I did. Ever since that day, the app is slow, pages don’t load, info doesn’t load & track search is practically non-existent.  And it’s not my phone. I tried everything. Even got advice from A.I … so hopefully the Spotify staff see this post. Thank you",3,2026 Update issues,"the other day I get a notification when I go into the app to "" update "" . 
 something I have never see before . so I do . ever since that day , the app be slow , page do n’t load , info do n’t load & track search be practically non - existent .   and it ’ not my phone . I try everything . even get advice from a.i … so hopefully the spotify staff see this post . thank you",Neutral,0.6984822154045105,LABEL_0,Music,"Monetization, Technical"
2026-05-12,Best streaming service ever devised!,5,The Best,good streaming service ever devise !,Positive,0.44042935967445374,LABEL_2,General,General
2026-05-12,Second to None,5,Spotify,second to none,Neutral,0.7919292449951172,LABEL_1,General,General
2026-05-12,"I luv this music app, it's the besttt",5,Yesss,"I luv this music app , it be the besttt",Positive,0.928937554359436,LABEL_2,Music,General
2026-05-12,Spotify need updateASAP in new iOS because it’s not working anymore,3,Update ASAP,spotify need updateasap in new io because it ’ not work anymore,Negative,0.476497083902359,LABEL_0,General,Technical
2026-05-12,everything except downloaded music stopped working (i am not one who has this problem),1,Doesn’t work,everything except download music stop work ( I be not one who have this problem ),Negative,0.6019479632377625,LABEL_0,Music,"Monetization, Technical"
2026-05-12,Soo good I love this so much I goon when I listen to BIGXthaplug.,5,Soo good,soo good I love this so much I goon when I listen to bigxthaplug .,Positive,0.8422098755836487,LABEL_2,General,General
2026-05-12,Perfect timing for Spotify to push a pop up asking for a review as it’s currently not working at all on mobile or web browser.,1,Spotify can’t play music over internet,perfect timing for spotify to push a pop up ask for a review as it ’s currently not work at all on mobile or web browser .,Neutral,0.9077157378196716,LABEL_0,General,General
2026-05-12,Best way to listen to music!! Great transitions and playlists. I get to be introduced to new artists I wouldn’t normally listen too. I am officially a proud Swifty!! At a time I needed in my life. I recommend to all!!,5,All music!,good way to listen to music ! ! great transition and playlist . I get to be introduce to new artist I would not normally listen too . I be officially a proud swifty ! ! at a time I need in my life . I recommend to all ! !,Positive,0.8810425400733948,LABEL_2,"Music, Playlist/Shuffle",Recommendation
2026-05-12,"You make so much money for your app, but you can't get it working again for 2 days, shame on you.",1,Shame,"you make so much money for your app , but you can not get it work again for 2 day , shame on you .",Negative,0.7292680740356445,LABEL_0,General,General
2026-05-12,Good luck searching on this app. It doesn’t work…and the funny things is the search function might be the most essential part of a music library.,1,App rarely works,good luck search on this app . it do n’t work … and the funny thing be the search function might be the most essential part of a music library .,Positive,0.6819612979888916,LABEL_0,Music,General
2026-05-12,the search doesn't work at all. this is the worst app ever created,1,worst app ever,the search do not work at all . this be the bad app ever create,Negative,0.9106816053390503,LABEL_0,General,Monetization
2026-05-12,I have been having issues casting to my Google devices. Shows available devices but doesn’t connect or connects for a couple songs and then disconnects.,3,Casting to Google,I have be have issue cast to my google devices . show available device but do not connect or connect for a couple song and then disconnect .,Negative,0.480071485042572,LABEL_0,"Podcast, Music",General
2026-05-12,"Sometimes it works, and sometimes it doesn’t. Then you have to delete and reinstall it and it might work again. Very unstable and then the audacity to charge money for this!",1,Unstable,"sometimes it work , and sometimes it do n’t . then you have to delete and reinstall it and it might work again . very unstable and then the audacity to charge money for this !",Negative,0.3039805591106415,LABEL_0,General,General
2026-05-12,My playlists have gone amuck. Playlists on my phone no longer exist on my television. Other playlists have more songs when I try to add songs than when I just open the playlist.,1,Confused,my playlist have go amuck . playlist on my phone no long exist on my television . other playlist have more song when I try to add song than when I just open the playlist .,Negative,0.4669807255268097,LABEL_0,"Music, Playlist/Shuffle",Monetization
2026-05-12,Why are we paying extortion prices for this dogwater treatment? What do you need billions of our hard earned money for if you’re not even going to keep the platform up?,3,Jfc,why be we pay extortion price for this dogwater treatment ? what do you need billion of our hard earn money for if you ’re not even go to keep the platform up ?,Negative,0.5720190405845642,LABEL_0,General,Monetization
2026-05-12,This app is genuinely the worst to listen to music,1,So bad,this app be genuinely the bad to listen to music,Negative,0.9766474962234497,LABEL_0,Music,"Monetization, Design/UI"
2026-05-12,Really good interface and even the free version is well worth it. 10/10 fs,5,10/10,really good interface and even the free version be well worth it . 10/10 fs,Positive,0.6493138670921326,LABEL_2,General,"Monetization, Design/UI"
2026-05-12,the app sucks i had it for over a year already and now it keeps kicking me out of my own 2 accounts what the heck spotify,1,this app sucks,the app suck I have it for over a year already and now it keep kick I out of my own 2 account what the heck spotify,Negative,0.47943511605262756,LABEL_0,General,Monetization
2026-05-12,App completely breaks itself and stops working for a day once every two weeks,1,Dysfunctional Mess,app completely break itself and stop work for a day once every two week,Negative,0.5504708290100098,LABEL_0,General,General
2026-05-12,"Audio quality is consistently good, song recommendations are great, and playlist functionality is powerful and intuitive. Only change I would make is for listening stats to be more consistently updated, e.g. “Wrapped” for a given month / week. Premium is worth it if you spend a lot of time listening to music, podcasts, and/or audiobooks.",5,Hands down the best streaming app for music,"audio quality be consistently good , song recommendation be great , and playlist functionality be powerful and intuitive . only change I would make be for listen stat to be more consistently update , e.g. "" wrap "" for a give month / week . premium be worth it if you spend a lot of time listen to music , podcast , and/or audiobook .",Neutral,0.9364383220672607,LABEL_2,"Podcast, Audiobook, Music, Playlist/Shuffle","Monetization, Technical, Design/UI, Recommendation"
2026-05-12,I likey a lot!,5,Spotify,I likey a lot !,Positive,0.9806148409843445,LABEL_2,General,General
2026-05-12,"Randomly decides its offline despite me being connected to very stable internet. Uninstalled reinstalled did nothing. Can’t search. Dj works sometimes but only after two minutes about half the time and nothing happens the other half of the time. Man ide really like to search for a song but “can not load this page”. Never used to have these problems. I love spending 12 dollars a month to be told I’m offline. Yes I have checked offlinesettin, yes the app has permission for networks, yes I’ve closed it and reinstalled it and restarted my phone and changes from WiFi to cellular and givin it time to load and every option you can think of. Fix your broken app",1,You’re offline,"randomly decide its offline despite I be connect to very stable internet . uninstalled reinstalled do nothing . can n’t search . dj work sometimes but only after two minute about half the time and nothing happen the other half of the time . man ide really like to search for a song but "" can not load this page "" . never use to have these problem . I love spend 12 dollar a month to be tell I ’m offline . yes I have check offlinesettin , yes the app have permission for network , yes I ’ve close it and reinstall it and restart my phone and change from wifi to cellular and givin it time to load and every option you can think of . fix your broken app",Neutral,0.7625142335891724,LABEL_0,"Music, Playlist/Shuffle","Monetization, Technical"
2026-05-12,"Update: after trying to cancel my subscription because of there information below, that doesn’t work either. So they’ll also steal your money. Search function doesn’t work, direct links from recent listens don’t work. Truly pointless unless you want their ai slop shoved down your throat via their algorithm, which is the only thing that works",1,Simply doesn’t work. Cancelation page also doesn’t work so I can’t even stop giving them money. Scam,"update : after try to cancel my subscription because of there information below , that do n’t work either . so they ’ll also steal your money . search function do n’t work , direct link from recent listen do n’t work . truly pointless unless you want their ai slop shove down your throat via their algorithm , which be the only thing that work",Negative,0.4083060324192047,LABEL_0,General,"Monetization, Technical, Recommendation"
2026-05-12,"Consistent and reliable.
Intelligent recommendations and artist features. Never had anything else and no reason to even try.",5,Trouble Free with a Capital T,"consistent and reliable . 
 intelligent recommendation and artist feature . never have anything else and no reason to even try .",Neutral,0.9207753539085388,LABEL_1,Music,"Technical, Recommendation"
2026-05-12,Love that I'm able to listen to my favorites whenever I want.  Love this app!!,5,Great App,love that I be able to listen to my favorite whenever I want .   love this app ! !,Positive,0.9378071427345276,LABEL_2,General,General
2026-05-12,Great show ever time he is on. Love to catch up when I miss in the morning.,5,Pete Mundo,great show ever time he be on . love to catch up when I miss in the morning .,Negative,0.7610979676246643,LABEL_2,Podcast,General
2026-05-12,This app never works or is it just me. I pay for premium and everything but this damn app never wants to work,1,Step up,this app never work or be it just I . I pay for premium and everything but this damn app never want to work,Negative,0.5978186726570129,LABEL_0,General,Monetization
2026-05-12,When i first signed up for Spotify i paid for premium but now i dont use it enough to justify the premium anyways that being said my phone would only let me sign up using apple with a private relay. Fast forward to now and ive been logged out of my Spotify account and i cant get back in. Ive tried creating different accounts and nothing works. Was my go to place for music but will not be anymore.,1,Forced me to sign up with apple now I cant sign back in,when I first sign up for spotify I pay for premium but now I do not use it enough to justify the premium anyways that be say my phone would only let I sign up use apple with a private relay . fast forward to now and I ve be log out of my spotify account and I can not get back in . I ve try create different account and nothing work . be my go to place for music but will not be anymore .,Negative,0.8368697762489319,LABEL_0,Music,Monetization
2026-05-12,The app sometimes closes itself and stops music. It’s also not allowing me to search music.,1,glitches,the app sometimes close itself and stop music . it ’s also not allow I to search music .,Neutral,0.4483109414577484,LABEL_0,Music,General
2026-05-12,"Invest in Spotify, it is worth a monthly fee. It is so cool. We’ve done it for years. Do it do it do it do it?",5,Amazing,"invest in spotify , it be worth a monthly fee . it be so cool . we ’ve do it for year . do it do it do it do it ?",Neutral,0.5687349438667297,LABEL_2,General,General
2026-05-12,Randomly logged me out of my account for no reason and it’s kinda a cash grab if I can get my account back I will be happy but it’s not looking good,2,Kinda trash right now,randomly log I out of my account for no reason and it ’ kinda a cash grab if I can get my account back I will be happy but it ’ not look good,Negative,0.9465855360031128,LABEL_0,Playlist/Shuffle,General
2026-05-12,"You know what’s crazy? Raising prices nearly double, and restricting families from using the same account, all for some stupid ai features that won’t even work. So sick of you people.",1,Raising prices for broken features.,"you know what ’ crazy ? raise price nearly double , and restrict family from use the same account , all for some stupid ai feature that will not even work . so sick of you people .",Negative,0.681456446647644,LABEL_0,General,"Monetization, Technical"
2026-05-12,The app always has issues loading despite clearing data from my device and my insurance that my connection was secure. The company stands for things I don’t accept. Overall bad experience.,1,"Poor performance, worse company.",the app always have issue load despite clear datum from my device and my insurance that my connection be secure . the company stand for thing I do n’t accept . overall bad experience .,Negative,0.6781847476959229,LABEL_0,General,"Monetization, Technical"
2026-05-12,I’ve been trying to practice and it keeps interrupting me and completely stops playing the song I’m working on to tell me it’s trying to make me an offline playlist! I literally never asked for that and if it’s going to use my storage in my phone without me asking it to that is ridiculous!,5,Interruptions as a paid customer,I ’ve be try to practice and it keep interrupt I and completely stop play the song I ’m work on to tell I it ’ try to make I an offline playlist ! I literally never ask for that and if it ’s go to use my storage in my phone without I ask it to that be ridiculous !,Negative,0.6748006343841553,LABEL_0,"Music, Playlist/Shuffle",Technical
2026-05-12,"Want to use what the app for what it’s made for, listening to music? Have a lot of songs you love? Good luck! Even on a Pro this app lags and lags and lags, nothing loads once you ‘like’ a volume of songs. 

Looks like it’s finally time to swap to Apple Music",1,Lag and More Lag,"want to use what the app for what it ’ make for , listen to music ? have a lot of song you love ? good luck ! even on a pro this app lag and lag and lag , nothing load once you ' like ' a volume of song . 

 look like it ’s finally time to swap to apple music",Neutral,0.918484091758728,LABEL_2,Music,"Monetization, Technical"
2026-05-12,Constantly says it has an issue and will not play,1,Is not working,constantly say it have an issue and will not play,Neutral,0.7859655022621155,LABEL_0,General,General
2026-05-12,Functionality is terrible never works or loads and the dj is just another minority that dosent wanna work,1,Terrible app,functionality be terrible never work or load and the dj be just another minority that dosent wanna work,Negative,0.6176588535308838,LABEL_0,General,"Monetization, Technical"
2026-05-12,"bugging like crazy. profile won’t load, songs don’t populate in search, ever page buffers, logging out seems to only make it worse.",1,bugging,"bug like crazy . profile will not load , song do n’t populate in search , ever page buffer , log out seem to only make it bad .",Negative,0.7646260857582092,LABEL_0,Music,"Monetization, Technical"
2026-05-12,I’ve been trying to get spotify premium since 2024 and all I get is “something went wrong” I can’t even get in contact with someone to help me with this solution now I have to listen to music with ads and only 3 skips when I’m trying to get my subscription but I can’t because no one wants to help me with this solution 😐,1,Worst app ever,"I ’ve be try to get spotify premium since 2024 and all I get be "" something go wrong "" I can not even get in contact with someone to help I with this solution now I have to listen to music with ad and only 3 skip when I ’m try to get my subscription but I can not because no one want to help I with this solution 😐",Negative,0.35251811146736145,LABEL_0,Music,"Monetization, Technical, Customer Service"
2026-05-12,I’m already paying you. Leave me alone.,1,Stop with the popups!,I ’m already pay you . leave I alone .,Negative,0.4823938310146332,LABEL_0,General,Monetization
2026-05-12,The connection with Sonos keeps dropping,1,Spotify Sonos error,the connection with sonos keep drop,Neutral,0.4649985730648041,LABEL_0,General,General
2026-05-12,I’ve had Spotify premium uninterrupted for 15 years.,5,Best music streaming app,I ’ve have spotify premium uninterrupted for 15 year .,Neutral,0.9045470952987671,LABEL_2,General,Monetization
2026-05-12,"Spotify is a good app overall with a huge music library and a nice interface, but the free version feels way too limited. I shouldn’t have to pay $14 just to play my own playlist normally that’s a basic feature that should be available to everyone. I understand paying for premium to remove ads or get extra perks, but restricting something as simple as choosing and playing your own songs is frustrating. On top of that, it often just plays one song and then ignores the rest of the playlist I picked, which makes the experience even worse. It has a lot of potential, but these limitations really hold it back.",3,It’s ok,"spotify be a good app overall with a huge music library and a nice interface , but the free version feel way too limited . I should not have to pay $ 14 just to play my own playlist normally that ’ a basic feature that should be available to everyone . I understand pay for premium to remove ad or get extra perk , but restrict something as simple as choose and play your own song be frustrating . on top of that , it often just play one song and then ignore the rest of the playlist I pick , which make the experience even bad . it have a lot of potential , but these limitation really hold it back .",Negative,0.7364875078201294,LABEL_0,"Music, Playlist/Shuffle","Monetization, Technical, Design/UI"
2026-05-12,The recommended songs are actually pretty good,5,Recommendation,the recommend song be actually pretty good,Neutral,0.5562281608581543,LABEL_2,Music,Recommendation
2026-05-12,Spotify refuses to load and crashes nonstop. I fly in and out of europe and the US and I don’t think the app can handle it. I have used it for so long but I think I am going to be switching soon also because spotify refuses to pay artists. Bunch of crooks.,1,Keeps crashing,spotify refuse to load and crash nonstop . I fly in and out of europe and the us and I do not think the app can handle it . I have use it for so long but I think I be go to be switch soon also because spotify refuse to pay artist . bunch of crook .,Negative,0.5171444416046143,LABEL_0,Music,"Monetization, Technical"
2026-05-12,Best music app out there!,5,💯,good music app out there !,Positive,0.5422344207763672,LABEL_2,Music,General
2026-05-12,I’m so over the skipping and static sound when at home or driving. I’m about to go back to Apple Music,2,Static/skipping,I ’m so over the skipping and static sound when at home or driving . I ’m about to go back to apple music,Neutral,0.5869281888008118,LABEL_0,Music,Technical
2026-05-12,The BEST app everrr,3,The best app,the good app everrr,Positive,0.39463457465171814,LABEL_2,General,General
2026-05-12,I listen to ads more than I do music on this damn platform 💀,1,Terrible,I listen to ad more than I do music on this damn platform 💀,Negative,0.6478301882743835,LABEL_0,Music,Monetization
2026-05-12,"I personally liked the app when it was more “basic”; app seems to crash frequently(tried reinstalling based on dev feedback).

Noticed this occurring more since having over 15-20k saved songs on the liked playlist(unsure if its just happened to correlate with that time period though).

Other annoyances is that it doesn’t seem to shuffle older songs I liked and tends to shuffle near the top of the stack. 

DJ is a nice feature but how do I mute his voice(give very “how do you do fellow urbanites” energy), also feel like it plays the same 200 songs from my liked songs each time. Lastly, stop recommending me Taylor Swift, I don’t care if she’s what “everyone is listening to” let me turn this recommendation off, for god sakes I’m a 30+ year old non-performative-heterosexual-man-of-color.",2,Frequent crashing and slowness even after reinstalling.,"I personally like the app when it be more "" basic "" ; app seem to crash frequently(tried reinstalling base on dev feedback ) . 

 notice this occur more since have over 15 - 20k save song on the liked playlist(unsure if its just happen to correlate with that time period though ) . 

 other annoyance be that it do not seem to shuffle old song I like and tend to shuffle near the top of the stack . 

 dj be a nice feature but how do I mute his voice(give very "" how do you do fellow urbanite "" energy ) , also feel like it play the same 200 song from my liked song each time . lastly , stop recommend I taylor swift , I do n’t care if she ’ what "" everyone be listen to "" let I turn this recommendation off , for god sake I ’m a 30 + year old non - performative - heterosexual - man - of - color .",Neutral,0.5485393404960632,LABEL_0,"Music, Playlist/Shuffle","Technical, Recommendation"
2026-05-12,Now that’s a banger 🥇,5,Damn,now that ’ a banger 🥇,Neutral,0.7583672404289246,LABEL_2,General,General
2026-05-12,I will give this app 5 stars if it lets me customize my folder covers - PLEASE 🙏🏻,4,Folder Customization,I will give this app 5 star if it let I customize my folder cover - please 🙏 🏻,Neutral,0.9268326759338379,LABEL_2,General,General
2026-05-12,The only way to make life easier and happier is Spotify,5,Grimster,the only way to make life easy and happy be spotify,Neutral,0.5237460732460022,LABEL_2,General,General
2026-05-12,"I love the podcasts, hate the ads, & what the hell— it’s $12.99 a month now?! The only way I’m going back to premium is if it’s $9.99 or lower per month. I don’t care how much money I have, I’m not paying $13 a month. Very disappointing.",3,Overpriced,"I love the podcast , hate the ad , & what the hell — it ’ $ 12.99 a month now ? ! the only way I ’m go back to premium be if it ’ $ 9.99 or low per month . I do n’t care how much money I have , I ’m not pay $ 13 a month . very disappointing .",Positive,0.2936263978481293,LABEL_0,Podcast,Monetization
2026-05-12,Has every song in  the world,5,Perfect,have every song in   the world,Positive,0.4833393692970276,LABEL_1,Music,General
2026-05-12,"I don’t like that you have to pay to chose what songs you play, and that you only get 3 skips",4,Good music,"I do n’t like that you have to pay to chose what song you play , and that you only get 3 skip",Negative,0.593593955039978,LABEL_0,Music,"Monetization, Technical"
2026-05-12,Needs less popups every other time I open the app after I close it. I payed for the service you don’t need to sell me on anything else. Come on people,3,Popups,need less popup every other time I open the app after I close it . I pay for the service you do n’t need to sell I on anything else . come on people,Neutral,0.8444752097129822,LABEL_0,General,Monetization
2026-05-12,I love this app just the downside is the adds and playing for the adds like what do you mean I pay 11 dollars a month 😭? But this app holds my memories when I was younger and now.,5,I LOVE THIS APP 🥹🫰,I love this app just the downside be the add and play for the add like what do you mean I pay 11 dollar a month 😭 ? but this app hold my memory when I be young and now .,Neutral,0.4039640724658966,LABEL_2,General,Monetization
2026-05-12,Love the mix based on my likes Spotify!,5,Mix,love the mix base on my like spotify !,Positive,0.9270356297492981,LABEL_2,General,Recommendation
